Start_Time,State,Weather_Condition
2017-01-01 00:53:41,CA,Partly Cloudy
2017-01-01 01:18:51,CA,Mostly Cloudy
2017-01-01 01:20:12,CA,Mostly Cloudy
2017-01-01 02:28:37,CA,Overcast
2017-01-01 02:22:05,CA,Overcast
2017-01-01 02:54:00,CA,Overcast
2017-01-01 03:05:06,CA,Overcast
2017-01-01 03:29:36,CA,Overcast
2017-01-01 03:27:23,CA,Overcast
2017-01-02 14:24:05,CA,Overcast
2017-01-02 14:22:04,CA,Overcast
2017-01-02 14:37:22,CA,Overcast
2017-01-02 13:17:06,CA,Overcast
2017-01-02 14:39:15,CA,Mostly Cloudy
2017-01-02 14:32:24,CA,Mostly Cloudy
2017-01-02 14:40:12,CA,Mostly Cloudy
2017-01-02 14:50:01,CA,Clear
2017-01-02 12:04:45,CA,Mostly Cloudy
2017-01-02 14:51:10,CA,Overcast
2017-01-02 14:26:07,CA,Overcast
2017-01-02 14:25:11,CA,Mostly Cloudy
2017-01-02 13:41:40,CA,Snow
2017-01-02 14:56:37,CA,Mostly Cloudy
2017-01-02 14:59:48,CA,Overcast
2017-01-02 15:01:39,CA,Overcast
2017-01-02 15:08:45,CA,Mostly Cloudy
2017-01-02 15:17:47,CA,Overcast
2017-01-02 15:19:00,CA,Overcast
2017-01-02 15:31:42,CA,Overcast
2017-01-02 15:27:08,CA,Mostly Cloudy
2017-01-02 15:22:55,CA,Mostly Cloudy
2017-01-02 15:36:02,CA,Light Rain
2017-01-02 15:43:54,CA,Overcast
2017-01-02 15:47:02,CA,Mostly Cloudy
2017-01-02 15:54:32,CA,Overcast
2017-01-02 16:08:36,CA,Overcast
2017-01-02 16:08:02,CA,Mostly Cloudy
2017-01-02 16:16:29,CA,Overcast
2017-01-02 16:15:24,CA,Overcast
2017-01-02 16:20:29,CA,Mostly Cloudy
2017-01-02 16:26:10,CA,Mostly Cloudy
2017-01-02 16:39:41,CA,Mostly Cloudy
2017-01-02 16:34:00,CA,Overcast
2017-01-02 16:37:41,CA,Mostly Cloudy
2017-01-02 16:47:56,CA,Mostly Cloudy
2017-01-02 16:27:38,CA,Overcast
2017-01-02 17:12:51,CA,Partly Cloudy
2017-01-02 17:08:24,CA,Mostly Cloudy
2017-01-02 17:06:40,CA,Overcast
2017-01-02 17:08:29,CA,Scattered Clouds
2017-01-02 17:15:00,CA,Light Rain
2017-01-02 17:18:35,CA,Overcast
2017-01-02 17:30:46,CA,Mostly Cloudy
2017-01-02 17:32:48,CA,Mostly Cloudy
2017-01-02 17:26:36,CA,Overcast
2017-01-02 17:34:58,CA,Overcast
2017-01-02 18:08:36,CA,Light Rain
2017-01-02 18:09:11,CA,Light Rain
2017-01-02 18:07:58,CA,Light Rain
2017-01-02 18:07:07,CA,Overcast
2017-01-02 18:20:22,CA,Mostly Cloudy
2017-01-02 18:11:43,CA,Mostly Cloudy
2017-01-02 18:14:39,CA,Overcast
2017-01-02 18:13:48,CA,Overcast
2017-01-02 18:13:07,CA,Mostly Cloudy
2017-01-02 18:21:16,CA,Overcast
2017-01-02 18:31:48,CA,Overcast
2017-01-02 18:26:09,CA,Mostly Cloudy
2017-01-02 18:23:25,CA,Overcast
2017-01-02 18:29:04,CA,Overcast
2017-01-02 18:34:17,CA,Mostly Cloudy
2017-01-02 18:32:26,CA,Overcast
2017-01-02 18:39:09,CA,Overcast
2017-01-02 18:38:36,CA,Scattered Clouds
2017-01-02 18:33:35,CA,Overcast
2017-01-02 18:45:50,CA,Overcast
2017-01-02 18:56:07,CA,Light Rain
2017-01-02 18:59:17,CA,Mostly Cloudy
2017-01-02 18:58:39,CA,Overcast
2017-01-02 19:20:54,CA,Mostly Cloudy
2017-01-02 19:20:04,CA,Overcast
2017-01-02 19:22:05,CA,Overcast
2017-01-02 19:18:22,CA,Overcast
2017-01-02 19:17:46,CA,Overcast
2017-01-02 19:30:46,CA,Overcast
2017-01-02 19:24:26,CA,Snow
2017-01-02 19:38:32,CA,Mostly Cloudy
2017-01-02 19:34:02,CA,Overcast
2017-01-02 19:39:46,CA,Scattered Clouds
2017-01-02 19:48:16,CA,Mostly Cloudy
2017-01-02 19:53:08,CA,Overcast
2017-01-02 19:58:45,CA,Overcast
2017-01-02 19:53:37,CA,Overcast
2017-01-02 20:09:22,CA,Overcast
2017-01-02 20:02:15,CA,Overcast
2017-01-02 20:03:58,CA,Light Rain
2017-01-02 20:02:54,CA,Overcast
2017-01-02 20:18:32,CA,Overcast
2017-01-02 20:23:03,CA,Mostly Cloudy
2017-01-02 20:27:26,CA,Partly Cloudy
2017-01-02 20:52:45,CA,Light Rain
2017-01-02 21:29:01,CA,Overcast
2017-01-02 21:25:16,CA,Light Rain
2017-01-02 21:22:54,CA,Overcast
2017-01-02 21:39:59,CA,Overcast
2017-01-02 21:34:48,CA,Overcast
2017-01-02 21:35:28,CA,Overcast
2017-01-02 21:57:54,CA,Overcast
2017-01-02 21:55:57,CA,Overcast
2017-01-02 22:09:15,CA,Overcast
2017-01-02 22:00:02,CA,Overcast
2017-01-02 22:02:31,CA,Mostly Cloudy
2017-01-02 22:07:59,CA,Overcast
2017-01-02 22:35:59,CA,Overcast
2017-01-02 22:38:42,CA,Overcast
2017-01-02 22:47:15,CA,Overcast
2017-01-02 23:40:38,CA,Overcast
2017-01-02 23:45:32,CA,Light Snow
2017-01-03 01:23:10,CA,Overcast
2017-01-03 01:16:29,CA,Light Rain
2017-01-03 01:15:45,CA,Overcast
2017-01-03 01:24:50,CA,Overcast
2017-01-03 01:55:44,CA,Light Rain
2017-01-03 01:43:26,CA,Light Rain
2017-01-03 01:49:22,CA,Light Rain
2017-01-03 01:50:48,CA,Light Rain
2017-01-03 02:13:12,CA,Light Rain
2017-01-03 02:08:55,CA,Light Rain
2017-01-03 02:22:48,CA,Overcast
2017-01-03 02:33:15,CA,Overcast
2017-01-03 03:28:34,CA,Light Rain
2017-01-03 03:54:03,CA,Light Rain
2017-01-03 03:44:34,CA,Light Rain
2017-01-03 03:51:25,CA,Overcast
2017-01-03 04:18:39,CA,Rain
2017-01-03 04:27:00,CA,Light Rain
2017-01-03 04:59:16,CA,Light Rain
2017-01-03 04:58:17,CA,Light Rain
2017-01-03 04:58:47,CA,Light Rain
2017-01-03 04:47:15,CA,Light Rain
2017-01-03 05:24:14,CA,Light Rain
2017-01-03 06:16:48,CA,Light Rain
2017-01-03 07:12:52,CA,Overcast
2017-01-03 07:12:14,CA,Overcast
2017-01-03 07:11:14,CA,Light Rain
2017-01-03 07:31:59,CA,Overcast
2017-01-03 08:21:10,CA,Overcast
2017-01-03 08:05:00,CA,Light Rain
2017-01-03 08:26:26,CA,Light Rain
2017-01-03 09:01:14,CA,Overcast
2017-01-03 08:58:38,CA,Overcast
2017-01-03 08:39:36,CA,Overcast
2017-01-03 08:38:40,CA,Mostly Cloudy
2017-01-03 08:38:12,CA,Light Rain
2017-01-03 09:08:17,CA,Light Rain
2017-01-03 09:06:21,CA,Mostly Cloudy
2017-01-03 09:18:39,CA,Overcast
2017-01-03 09:30:12,CA,Overcast
2017-01-03 09:24:23,CA,Mostly Cloudy
2017-01-03 09:35:04,CA,Overcast
2017-01-03 09:53:58,CA,Overcast
2017-01-03 10:20:55,CA,Light Rain
2017-01-03 10:16:11,CA,Mostly Cloudy
2017-01-03 10:31:36,CA,Overcast
2017-01-03 10:48:06,CA,Overcast
2017-01-03 10:54:03,CA,Overcast
2017-01-03 10:59:07,CA,Overcast
2017-01-03 10:57:25,CA,Overcast
2017-01-03 10:51:22,CA,Overcast
2017-01-03 11:22:12,CA,Overcast
2017-01-03 11:18:34,CA,Overcast
2017-01-03 11:29:00,CA,Overcast
2017-01-03 11:33:05,CA,Overcast
2017-01-03 11:39:42,CA,Light Rain
2017-01-03 11:47:47,CA,Light Rain
2017-01-03 11:55:11,CA,Light Rain
2017-01-03 11:59:31,CA,Light Rain
2017-01-03 12:14:44,CA,Overcast
2017-01-03 12:12:49,CA,Light Snow
2017-01-03 12:29:03,CA,Light Rain
2017-01-03 13:02:08,CA,Overcast
2017-01-03 12:57:11,CA,Overcast
2017-01-03 12:57:35,CA,Overcast
2017-01-03 13:07:22,CA,Rain
2017-01-03 13:10:16,CA,Overcast
2017-01-03 13:04:15,CA,Rain
2017-01-03 13:03:49,CA,Light Rain
2017-01-03 13:09:03,CA,Light Rain
2017-01-03 13:12:05,CA,Overcast
2017-01-03 13:17:06,CA,Light Rain
2017-01-03 14:12:04,CA,Light Rain
2017-01-03 14:19:24,CA,Light Rain
2017-01-03 14:17:14,CA,Light Rain
2017-01-03 14:28:07,CA,Light Rain
2017-01-03 14:27:11,CA,Light Rain
2017-01-03 14:30:45,CA,Light Rain
2017-01-03 14:37:09,CA,Light Rain
2017-01-03 14:41:16,CA,Light Rain
2017-01-03 14:35:31,CA,Light Rain
2017-01-03 14:44:55,CA,Light Rain
2017-01-03 14:44:21,CA,Overcast
2017-01-03 14:51:11,CA,Scattered Clouds
2017-01-03 14:52:42,CA,Light Rain
2017-01-03 15:12:20,CA,Rain
2017-01-03 15:15:55,CA,Light Rain
2017-01-03 15:16:27,CA,Light Rain
2017-01-03 15:13:50,CA,Light Rain
2017-01-03 15:09:52,CA,Light Rain
2017-01-03 15:14:47,CA,Light Rain
2017-01-03 15:16:06,CA,Light Haze
2017-01-03 15:20:33,CA,Overcast
2017-01-03 15:27:30,CA,Light Rain
2017-01-03 15:25:34,CA,Light Rain
2017-01-03 15:28:07,CA,Light Rain
2017-01-03 15:27:06,CA,Snow
2017-01-03 15:32:08,CA,Rain
2017-01-03 15:42:12,CA,Overcast
2017-01-03 15:35:39,CA,Light Rain
2017-01-03 15:35:07,CA,Light Rain
2017-01-03 15:38:14,CA,Light Rain
2017-01-03 15:37:29,CA,Light Rain
2017-01-03 15:45:27,CA,Rain
2017-01-03 15:45:58,CA,Rain
2017-01-03 15:52:24,CA,Light Rain
2017-01-03 15:50:53,CA,Light Rain
2017-01-03 15:43:52,CA,Light Rain
2017-01-03 15:47:07,CA,Light Rain
2017-01-03 15:44:41,CA,Light Rain
2017-01-03 15:53:23,CA,Overcast
2017-01-03 15:58:04,CA,Light Rain
2017-01-03 15:56:56,CA,Rain
2017-01-03 15:59:15,CA,Rain
2017-01-03 15:58:12,CA,Light Rain
2017-01-03 16:13:20,CA,Light Rain
2017-01-03 16:29:00,CA,Mostly Cloudy
2017-01-03 16:28:34,CA,Light Rain
2017-01-03 16:31:24,CA,Light Rain
2017-01-03 16:29:50,CA,Overcast
2017-01-03 16:32:09,CA,Overcast
2017-01-03 16:24:12,CA,Overcast
2017-01-03 16:35:12,CA,Heavy Rain
2017-01-03 16:39:25,CA,Heavy Rain
2017-01-03 16:39:53,CA,Light Rain
2017-01-03 16:35:43,CA,Light Rain
2017-01-03 16:38:35,CA,Overcast
2017-01-03 16:39:31,CA,Overcast
2017-01-03 16:34:33,CA,Light Snow
2017-01-03 16:44:57,CA,Light Rain
2017-01-03 16:50:02,CA,Light Rain
2017-01-03 16:31:30,CA,Overcast
2017-01-03 16:54:39,CA,Light Rain
2017-01-03 16:53:16,CA,Light Rain
2017-01-03 16:56:26,CA,Light Rain
2017-01-03 16:57:15,CA,Light Rain
2017-01-03 16:59:14,CA,Rain
2017-01-03 17:02:09,CA,Light Rain
2017-01-03 17:04:55,CA,Light Rain
2017-01-03 17:04:26,CA,Overcast
2017-01-03 17:05:41,CA,Overcast
2017-01-03 17:19:02,CA,Overcast
2017-01-03 17:16:47,CA,Light Rain
2017-01-03 17:19:58,CA,Light Rain
2017-01-03 17:22:21,CA,Light Rain
2017-01-03 17:24:30,CA,Light Rain
2017-01-03 17:52:51,CA,Light Snow
2017-01-03 17:57:20,CA,Rain
2017-01-03 17:56:39,CA,Light Rain
2017-01-03 17:58:43,CA,Light Rain
2017-01-03 17:59:20,CA,Light Rain
2017-01-03 18:03:41,CA,Rain
2017-01-03 18:04:02,CA,Rain
2017-01-03 18:08:21,CA,Rain
2017-01-03 18:04:26,CA,Heavy Rain
2017-01-03 18:08:51,CA,Heavy Rain
2017-01-03 18:09:50,CA,Rain
2017-01-03 18:09:40,CA,Light Rain
2017-01-03 18:04:02,CA,Light Rain
2017-01-03 18:14:41,CA,Heavy Rain
2017-01-03 18:36:31,CA,Light Rain
2017-01-03 18:30:13,CA,Light Rain
2017-01-03 18:31:59,CA,Light Rain
2017-01-03 18:41:04,CA,Light Rain
2017-01-03 18:44:35,CA,Light Rain
2017-01-03 18:43:02,CA,Light Rain
2017-01-03 18:45:47,CA,Light Rain
2017-01-03 18:45:02,CA,Light Rain
2017-01-03 18:49:16,CA,Light Rain
2017-01-03 18:44:11,CA,Light Rain
2017-01-03 18:50:48,CA,Light Rain
2017-01-03 18:50:18,CA,Overcast
2017-01-03 19:13:38,CA,Light Rain
2017-01-03 19:11:35,CA,Light Rain
2017-01-03 19:31:26,CA,Light Rain
2017-01-03 19:36:07,CA,Light Rain
2017-01-03 19:42:27,CA,Light Rain
2017-01-03 19:35:49,CA,Light Rain
2017-01-03 19:41:42,CA,Light Rain
2017-01-03 19:36:58,CA,Light Rain
2017-01-03 19:36:32,CA,Light Rain
2017-01-03 19:32:53,CA,Light Rain
2017-01-03 19:43:39,CA,Light Rain
2017-01-03 19:49:46,CA,Light Rain
2017-01-03 19:42:57,CA,Light Rain
2017-01-03 20:01:21,CA,Light Rain
2017-01-03 19:55:00,CA,Overcast
2017-01-03 20:08:35,CA,Light Rain
2017-01-03 20:12:15,CA,Light Rain
2017-01-03 20:18:00,CA,Light Rain
2017-01-03 20:13:38,CA,Heavy Rain
2017-01-03 20:19:24,CA,Light Rain
2017-01-03 20:18:17,CA,Overcast
2017-01-03 20:20:30,CA,Light Rain
2017-01-03 20:27:09,CA,Rain
2017-01-03 20:33:27,CA,Overcast
2017-01-03 20:41:05,CA,Light Rain
2017-01-03 20:32:45,CA,Overcast
2017-01-03 20:32:32,CA,Overcast
2017-01-03 20:50:49,CA,Light Rain
2017-01-03 21:09:18,CA,Light Rain
2017-01-03 21:10:15,CA,Light Rain
2017-01-03 21:12:10,CA,Overcast
2017-01-03 21:13:54,CA,Light Rain
2017-01-03 21:22:16,CA,Light Rain
2017-01-03 21:18:17,CA,Rain
2017-01-03 21:22:36,CA,Rain
2017-01-03 21:14:56,CA,Mostly Cloudy
2017-01-03 21:17:05,CA,Overcast
2017-01-03 21:29:14,CA,Overcast
2017-01-03 21:28:18,CA,Light Rain
2017-01-03 21:29:01,CA,Light Rain
2017-01-03 21:34:25,CA,Overcast
2017-01-03 22:00:44,CA,Light Rain
2017-01-03 21:55:01,CA,Overcast
2017-01-03 22:18:14,CA,Light Rain
2017-01-03 22:19:57,CA,Light Rain
2017-01-03 22:23:25,CA,Rain
2017-01-03 22:15:56,CA,Light Rain
2017-01-03 22:18:37,CA,Light Rain
2017-01-03 22:30:43,CA,Light Rain
2017-01-03 22:37:46,CA,Overcast
2017-01-03 22:41:52,CA,Overcast
2017-01-03 22:55:51,CA,Light Rain
2017-01-03 22:58:21,CA,Light Rain
2017-01-03 22:56:52,CA,Light Rain
2017-01-03 22:57:43,CA,Light Rain
2017-01-03 22:55:20,CA,Light Rain
2017-01-03 22:59:50,CA,Light Rain
2017-01-03 22:57:12,CA,Overcast
2017-01-03 23:08:37,CA,Light Rain
2017-01-03 23:40:30,CA,Overcast
2017-01-03 23:41:28,CA,Overcast
2017-01-04 00:07:30,CA,Light Rain
2017-01-04 00:09:28,CA,Overcast
2017-01-04 00:31:10,CA,Light Rain
2017-01-04 00:32:49,CA,Light Drizzle
2017-01-04 01:14:32,CA,Overcast
2017-01-04 01:32:48,CA,Light Rain
2017-01-04 01:24:45,CA,Light Rain
2017-01-04 01:13:56,CA,Light Rain
2017-01-04 01:32:03,CA,Overcast
2017-01-04 01:24:14,CA,Overcast
2017-01-04 01:55:27,CA,Light Rain
2017-01-04 01:58:54,CA,Light Rain
2017-01-04 01:59:31,CA,Rain
2017-01-04 02:20:44,CA,Light Rain
2017-01-04 02:13:30,CA,Heavy Rain
2017-01-04 02:29:21,CA,Light Rain
2017-01-04 02:38:45,CA,Overcast
2017-01-04 02:53:39,CA,Light Rain
2017-01-04 02:54:14,CA,Light Rain
2017-01-04 02:36:22,CA,Light Rain
2017-01-04 02:38:06,CA,Overcast
2017-01-04 12:13:34,CA,Overcast
2017-01-04 12:26:27,CA,Overcast
2017-01-04 12:09:13,CA,Overcast
2017-01-04 12:18:23,CA,Overcast
2017-01-04 12:19:05,CA,Overcast
2017-01-04 12:52:05,CA,Overcast
2017-01-04 13:19:30,CA,Overcast
2017-01-04 13:11:56,CA,Overcast
2017-01-04 13:24:28,CA,Light Rain
2017-01-04 13:26:36,CA,Light Rain
2017-01-04 13:25:28,CA,Overcast
2017-01-04 13:46:38,CA,Overcast
2017-01-04 13:47:01,CA,Light Rain
2017-01-04 13:59:31,CA,Light Rain
2017-01-04 14:03:55,CA,Light Rain
2017-01-04 13:58:11,CA,Light Rain
2017-01-04 14:18:19,CA,Light Rain
2017-01-04 14:33:34,CA,Overcast
2017-01-04 14:29:07,CA,Overcast
2017-01-04 14:54:49,CA,Overcast
2017-01-04 14:54:25,CA,Light Rain
2017-01-04 14:45:29,CA,Overcast
2017-01-04 14:56:37,CA,Light Rain
2017-01-04 15:00:08,CA,Overcast
2017-01-04 15:07:43,CA,Light Rain
2017-01-04 15:06:58,CA,Overcast
2017-01-04 15:12:11,CA,Mostly Cloudy
2017-01-04 15:13:17,CA,Light Rain
2017-01-04 15:21:11,CA,Light Rain
2017-01-04 15:21:42,CA,Light Rain
2017-01-04 15:24:28,CA,Light Rain
2017-01-04 15:17:54,CA,Light Rain
2017-01-04 15:16:24,CA,Light Rain
2017-01-04 15:25:07,CA,Overcast
2017-01-04 15:25:50,CA,Light Rain
2017-01-04 15:35:35,CA,Light Rain
2017-01-04 15:54:14,CA,Overcast
2017-01-04 15:47:18,CA,Overcast
2017-01-04 15:56:07,CA,Overcast
2017-01-04 15:46:06,CA,Overcast
2017-01-04 15:57:52,CA,Mostly Cloudy
2017-01-04 16:00:47,CA,Light Rain
2017-01-04 16:05:36,CA,Light Rain
2017-01-04 15:59:22,CA,Overcast
2017-01-04 16:02:25,CA,Light Rain
2017-01-04 16:03:08,CA,Scattered Clouds
2017-01-04 16:13:18,CA,Light Rain
2017-01-04 16:15:41,CA,Light Rain
2017-01-04 16:08:30,CA,Overcast
2017-01-04 16:12:26,CA,Snow
2017-01-04 16:20:20,CA,Light Rain
2017-01-04 16:22:23,CA,Light Rain
2017-01-04 16:25:59,CA,Light Rain
2017-01-04 16:28:13,CA,Light Rain
2017-01-04 16:37:49,CA,Light Rain
2017-01-04 16:44:57,CA,Overcast
2017-01-04 17:35:38,CA,Light Rain
2017-01-04 17:29:06,CA,Light Rain
2017-01-04 17:35:16,CA,Light Rain
2017-01-04 18:04:55,CA,Overcast
2017-01-04 18:09:31,CA,Overcast
2017-01-04 18:18:04,CA,Light Rain
2017-01-04 18:20:37,CA,Overcast
2017-01-04 18:15:28,CA,Overcast
2017-01-04 18:34:00,CA,Overcast
2017-01-04 18:37:05,CA,Light Rain
2017-01-04 18:34:10,CA,Overcast
2017-01-04 18:39:34,CA,Overcast
2017-01-04 18:39:35,CA,Light Rain
2017-01-04 18:55:44,CA,Light Rain
2017-01-04 19:10:55,CA,Light Rain
2017-01-04 19:12:22,CA,Overcast
2017-01-04 19:07:14,CA,Light Rain
2017-01-04 19:10:02,CA,Light Rain
2017-01-04 19:13:08,CA,Overcast
2017-01-04 19:18:27,CA,Overcast
2017-01-04 19:26:57,CA,Overcast
2017-01-04 19:28:09,CA,Overcast
2017-01-04 19:24:54,CA,Overcast
2017-01-04 19:37:01,CA,Light Rain
2017-01-04 19:36:16,CA,Light Rain
2017-01-04 19:38:04,CA,Rain
2017-01-04 19:54:22,CA,Overcast
2017-01-04 19:49:05,CA,Light Rain
2017-01-04 19:50:52,CA,Overcast
2017-01-04 20:04:52,CA,Overcast
2017-01-04 20:13:21,CA,Rain
2017-01-04 20:14:17,CA,Light Rain
2017-01-04 20:11:13,CA,Light Rain
2017-01-04 20:16:50,CA,Overcast
2017-01-04 20:25:20,CA,Light Rain
2017-01-04 20:31:39,CA,Overcast
2017-01-04 20:33:26,CA,Light Rain
2017-01-04 20:35:24,CA,Light Rain
2017-01-04 20:29:55,CA,Overcast
2017-01-04 20:35:53,CA,Overcast
2017-01-04 20:34:09,CA,Overcast
2017-01-04 20:43:02,CA,Light Rain
2017-01-04 20:39:43,CA,Overcast
2017-01-04 20:37:51,CA,Overcast
2017-01-04 20:37:10,CA,Light Rain
2017-01-04 20:44:33,CA,Light Rain
2017-01-04 20:51:12,CA,Light Rain
2017-01-04 21:00:25,CA,Overcast
2017-01-04 21:13:02,CA,Overcast
2017-01-04 21:24:08,CA,Light Rain
2017-01-04 21:29:09,CA,Light Rain
2017-01-04 21:24:46,CA,Light Rain
2017-01-04 21:27:53,CA,Light Rain
2017-01-04 21:33:14,CA,Overcast
2017-01-04 21:35:36,CA,Overcast
2017-01-04 21:30:01,CA,Light Rain
2017-01-04 21:36:01,CA,Light Rain
2017-01-04 21:29:42,CA,Light Rain
2017-01-04 21:33:35,CA,Overcast
2017-01-04 21:46:54,CA,Overcast
2017-01-04 21:40:23,CA,Light Rain
2017-01-04 21:39:12,CA,Overcast
2017-01-04 21:38:20,CA,Overcast
2017-01-04 21:49:46,CA,Overcast
2017-01-04 22:21:50,CA,Overcast
2017-01-04 22:22:35,CA,Overcast
2017-01-04 22:26:41,CA,Overcast
2017-01-04 22:18:50,CA,Overcast
2017-01-04 22:25:42,CA,Overcast
2017-01-04 22:24:35,CA,Overcast
2017-01-04 22:23:30,CA,Overcast
2017-01-04 22:23:04,CA,Overcast
2017-01-04 22:32:20,CA,Light Rain
2017-01-04 22:27:36,CA,Light Rain
2017-01-04 22:28:30,CA,Light Rain
2017-01-04 22:33:22,CA,Light Rain
2017-01-04 22:35:00,CA,Light Rain
2017-01-04 22:40:51,CA,Overcast
2017-01-04 22:37:17,CA,Overcast
2017-01-04 22:50:26,CA,Light Rain
2017-01-04 22:54:53,CA,Light Rain
2017-01-04 23:00:13,CA,Light Rain
2017-01-05 00:07:17,CA,Mostly Cloudy
2017-01-05 00:06:27,CA,Overcast
2017-01-05 00:04:56,CA,Light Rain
2017-01-05 00:12:28,CA,Overcast
2017-01-05 00:10:54,CA,Light Rain
2017-01-05 00:24:39,CA,Overcast
2017-01-05 00:23:44,CA,Mostly Cloudy
2017-01-05 00:27:17,CA,Overcast
2017-01-05 00:38:25,CA,Overcast
2017-01-05 00:40:34,CA,Light Rain
2017-01-05 00:42:06,CA,Overcast
2017-01-05 01:18:09,CA,Overcast
2017-01-05 01:17:38,CA,Overcast
2017-01-05 01:19:36,CA,Overcast
2017-01-05 01:54:44,CA,Scattered Clouds
2017-01-05 01:30:37,CA,Overcast
2017-01-05 01:33:09,CA,Mostly Cloudy
2017-01-05 01:45:10,CA,Mostly Cloudy
2017-01-05 01:32:15,CA,Mostly Cloudy
2017-01-05 02:11:23,CA,Scattered Clouds
2017-01-05 02:12:38,CA,Scattered Clouds
2017-01-05 02:19:58,CA,Overcast
2017-01-05 02:20:26,CA,Mostly Cloudy
2017-01-05 02:37:40,CA,Partly Cloudy
2017-01-05 03:19:11,CA,Partly Cloudy
2017-01-05 02:58:50,CA,Overcast
2017-01-05 03:14:27,CA,Mostly Cloudy
2017-01-05 03:46:40,CA,Mostly Cloudy
2017-01-05 05:16:14,CA,Mostly Cloudy
2017-01-05 06:28:54,CA,Clear
2017-01-05 07:39:38,CA,Clear
2017-01-05 08:11:19,CA,Scattered Clouds
2017-01-05 08:32:56,CA,Overcast
2017-01-05 08:45:51,CA,Clear
2017-01-05 08:58:01,CA,Partly Cloudy
2017-01-05 09:04:08,CA,Clear
2017-01-05 09:00:53,CA,Clear
2017-01-05 09:12:18,CA,Overcast
2017-01-05 09:09:39,CA,Overcast
2017-01-05 09:22:06,CA,Clear
2017-01-05 09:24:15,CA,Overcast
2017-01-05 09:35:55,CA,Clear
2017-01-05 09:29:05,CA,Clear
2017-01-05 09:38:43,CA,Clear
2017-01-05 09:40:00,CA,Clear
2017-01-05 09:50:28,CA,Partly Cloudy
2017-01-05 09:48:41,CA,Scattered Clouds
2017-01-05 09:51:22,CA,Clear
2017-01-05 09:54:40,CA,Overcast
2017-01-05 10:01:50,CA,Partly Cloudy
2017-01-05 09:57:37,CA,Clear
2017-01-05 10:11:47,CA,Clear
2017-01-05 10:22:31,CA,Clear
2017-01-05 10:24:10,CA,Clear
2017-01-05 10:20:07,CA,Overcast
2017-01-05 10:32:56,CA,Overcast
2017-01-05 10:36:59,CA,Partly Cloudy
2017-01-05 10:56:50,CA,Clear
2017-01-05 10:54:40,CA,Partly Cloudy
2017-01-05 10:57:48,CA,Clear
2017-01-05 11:01:36,CA,Clear
2017-01-05 11:15:53,CA,Scattered Clouds
2017-01-05 11:24:33,CA,Clear
2017-01-05 11:31:24,CA,Mostly Cloudy
2017-01-05 11:54:08,CA,Clear
2017-01-05 11:59:48,CA,Mostly Cloudy
2017-01-05 11:56:19,CA,Partly Cloudy
2017-01-05 11:55:35,CA,Mostly Cloudy
2017-01-05 12:17:22,CA,Clear
2017-01-05 12:21:19,CA,Clear
2017-01-05 12:21:53,CA,Clear
2017-01-05 12:33:01,CA,Clear
2017-01-05 12:37:49,CA,Partly Cloudy
2017-01-05 12:56:37,CA,Clear
2017-01-05 13:06:44,CA,Clear
2017-01-05 13:24:14,CA,Clear
2017-01-05 14:14:12,CA,Clear
2017-01-05 14:58:00,CA,Scattered Clouds
2017-01-05 14:56:59,CA,Partly Cloudy
2017-01-05 15:15:24,CA,Clear
2017-01-05 15:32:51,CA,Partly Cloudy
2017-01-05 15:36:37,CA,Partly Cloudy
2017-01-05 15:29:46,CA,Clear
2017-01-05 15:36:01,CA,Clear
2017-01-05 15:37:01,CA,Partly Cloudy
2017-01-05 15:45:57,CA,Partly Cloudy
2017-01-05 16:01:52,CA,Partly Cloudy
2017-01-05 16:11:35,CA,Clear
2017-01-05 16:18:58,CA,Clear
2017-01-05 16:19:31,CA,Clear
2017-01-05 16:43:30,CA,Clear
2017-01-05 17:07:18,CA,Clear
2017-01-05 17:03:31,CA,Clear
2017-01-05 17:14:29,CA,Partly Cloudy
2017-01-05 17:08:51,CA,Clear
2017-01-05 17:08:52,CA,Clear
2017-01-05 17:18:27,CA,Partly Cloudy
2017-01-05 17:47:09,CA,Clear
2017-01-05 18:05:02,CA,Clear
2017-01-05 18:08:55,CA,Clear
2017-01-05 18:07:42,CA,Clear
2017-01-05 18:18:38,CA,Partly Cloudy
2017-01-05 18:25:43,CA,Clear
2017-01-05 18:36:53,CA,Clear
2017-01-05 18:54:24,CA,Clear
2017-01-05 19:04:58,CA,Clear
2017-01-05 18:59:48,CA,Clear
2017-01-05 19:05:54,CA,Clear
2017-01-05 19:09:21,CA,Clear
2017-01-05 19:21:22,CA,Clear
2017-01-05 19:19:27,CA,Clear
2017-01-05 19:18:47,CA,Clear
2017-01-05 19:24:13,CA,Clear
2017-01-05 19:18:58,CA,Clear
2017-01-05 19:25:43,CA,Clear
2017-01-05 19:38:29,CA,Clear
2017-01-05 19:39:04,CA,Clear
2017-01-05 19:58:51,CA,Clear
2017-01-05 20:25:21,CA,Clear
2017-01-05 20:21:32,CA,Clear
2017-01-05 20:33:44,CA,Clear
2017-01-05 20:31:21,CA,Clear
2017-01-05 20:32:53,CA,Clear
2017-01-05 20:30:08,CA,Clear
2017-01-05 20:38:23,CA,Clear
2017-01-05 20:48:30,CA,Clear
2017-01-05 20:48:03,CA,Clear
2017-01-05 20:47:07,CA,Clear
2017-01-05 20:49:02,CA,Clear
